id,username,text
1960374216,nayes1982,Ah weekend thou art in sight 
1971496743,scodal,@JimHunt lol you sound like you're PUMPED send me some of that energy please 
2205418187,annamariadj,"Oh motivation, how I miss thee.. "
2044944622,tylerdmace,@peacechicken I wish I could remote in and help you out 
2063926412,ashleighm92,"Update  - Well, as I posted Friday was scheduled to be a busy day but I never expected it to end up the way... http://tumblr.com/xfj1z2xt1"
2185125056,Stilfire,@FjordsEcho Sounds like a plan 
1834017950,rehna_tu,@fartingpen Ha! You know what? Your latest post has given me an inspiration! For my next blog post! 
1971427774,PatrickMoorhead,"@mazimi I did, thanks, but kinda annoys me that they talk Donut b4 I get Cupcake. I should know that being in tech. "
1557359967,koloSigma,PJ day today. I'm iiiilll 
1984209974,isalacerda,@mymy229 FACCAAAAAAAAAAAL voc̻ por aquiiiiii!  
2069746873,pdurham,@curiousjayorge at least you have a trainer!  its sooo hard doing it on my own   I'm such a slacker and I KNOW that I would feel better 2
2001906587,kengkerengkeng,@chichisunget ou nga . aiaw mhiwwalay ni tere ki ghel 
2204123673,CrystalSmith7,is doing homework 
1468757462,barry_mars,@miss_biddy you should get on well with badgers then 
1792843169,DeaNHtiD99,Got body and bag searched this morn on way to gym 
2047852962,cesarmbs,I'm sad... don't know what to do 
1559841234,Naturality1,"@mojojuju I just breathed in and out, does that count "
1972294008,the_dza,@gishgish I aim to please 
1979411941,mystic19,@krist0ph3r hey ... but dont forget beauty is incomplete without the fool 
1977133009,imjstsayin,@von_at thank goodness..i was afraid of the dark 
1965017398,zully_529,@kingivn Have fun amorsote even tho u forgot my bday which is today 
1958124788,19fischi75,@DanFYpuhpx Thanks for following 
2070641898,unmarketing,@MyMelodie I'll be back in fine form for tomorrow  #unSDTweetUp
2050492929,HeeeeeyJaaaay,With my bestfriends @ marias house!  cant wait for tonight
2068116092,WyldGade,And we found a tick on Lilly! Thanks for nothing K9 Advantix 
1823991346,neenz,"@richiety ha! I would have never guessed, especially not an eye drop medicine "
2049351737,captain_romana,You know that feeling you get right before you shed some tears.. I got that.. I don't want to go back to work.. My break is almost over 
1980112629,kaaat187,gaaaah im sick!! didn't stick around for lyle's show anymore 
2323434658,asteroidweed,@coquettishrose lsfkjlj oh god go to bed  not that this isn't a++
2001615676,CarlaMeikleham,im up too early 
2302694723,muumuse,"@anthoNYC YAY! Love my Bjork, so sad I'm missing it "
2013024605,lemonkey,@serban It asks for a login/password  #wwdc09
2249499302,dillyciouss88,Awe shiiiiiiiiiiiit! Chente got dem killahzzzz............! 
2215274006,Gatlinburg_gurl,@KhloeKardashian I wish!! 
1469388057,lumosbabe,"fighting a bad swollen, painful throat and headache. "
